requests_total,connections_total,jobs_processed,cpu_usage_percent,memory_used_percent,connections_current,queue_length,avg_latency,avg_processing_time,request_rate,timestamp
44256,44256,44256,48.5,15.13671875,0,0,1.834135768,2.157777778,0.429041331,12:45:55
44265,44265,44265,61.25,5.859375,0,0,1.890376198,2.132583333,0.388953715,12:46:10
44268,44268,44268,43.77358491,9.033203125,0,0,2.013859753,2.241764706,0.356828508,12:46:25
44277,44277,44277,46.96428571,13.18359375,0,0,1.973852932,1.970904762,0.388450084,12:46:40
44283,44283,44280,54.72727273,0.244140625,3,3,1.908276661,1.905190476,0.388442899,12:46:55
44286,44286,44286,46.84210526,5.126953125,0,0,1.757729771,1.753444444,0.428316478,12:47:10
44295,44295,44295,69.77272727,17.08984375,0,0,1.974376208,1.970791667,0.388119837,12:47:25
44298,44298,44298,46.8627451,6.8359375,0,0,1.980500961,1.978277778,0.356438467,12:47:40
44307,44307,44307,32.5,8.056640625,0,0,1.739710321,1.737809524,0.388759302,12:47:55
44313,44313,44310,58.72881356,1.953125,3,3,1.740223553,1.738333333,0.404343808,12:48:10
44316,44316,44316,53.33333333,35.15625,0,0,1.555618404,1.550388889,0.409351405,12:48:25
44325,44325,44325,51.92982456,13.42773438,0,0,1.644370724,1.639333333,0.403559006,12:48:40
44328,44328,44328,36.2962963,8.30078125,0,0,1.704188396,1.698944444,0.340367597,12:48:55
44337,44337,44337,44.73684211,10.49804688,0,0,1.857706746,1.855095238,0.403597786,12:49:10
44343,44343,44340,62.54545455,11.71875,3,3,1.859247592,1.856714286,0.388313609,12:49:25
44352,44352,44349,48.3,23.92578125,3,3,2.131907549,2.422333333,0.461130538,12:49:40
44355,44355,44355,46.92982456,30.02929688,0,0,1.854571078,2.1085,0.388687347,12:49:55
44358,44358,44358,42.27272727,1.708984375,0,0,1.777905628,2.117055556,0.357313006,12:50:10
44367,44367,44367,39.13461538,24.90234375,0,0,1.694407924,1.692285714,0.388780894,12:50:25
44373,44373,44371,55.81967213,25.14648438,2,2,1.831385927,1.8293125,0.382199529,12:50:40
44376,44376,44376,40,23.19335938,0,0,1.735896637,1.733777778,0.42822477,12:50:55
44385,44385,44385,57.32394366,13.18359375,0,0,1.829646088,1.827083333,0.388399793,12:51:10
44388,44388,44388,45,13.671875,0,0,1.908029043,1.905176471,0.356853975,12:51:25
44397,44397,44397,47.54385965,2.9296875,0,0,2.064338226,2.35347619,0.388299249,12:51:40
44403,44403,44400,43.18965517,20.26367188,3,3,1.946418135,2.235285714,0.441891295,12:51:55
44409,44409,44409,26.44444444,27.34375,0,0,1.79541785,2.084761905,0.38865138,12:52:10
44415,44415,44415,66.66666667,9.765625,0,0,1.839410315,2.089083333,0.403970452,12:52:25
44418,44418,44418,42.0754717,26.3671875,0,0,1.846528738,1.840555556,0.340738722,12:52:40
44427,44427,44427,44.48275862,16.84570313,0,0,1.922398912,1.917333333,0.403566761,12:52:55
44433,44433,44431,56.83333333,30.76171875,2,2,2.005611127,2.004375,0.408404048,12:53:10
44439,44439,44439,45.2,12.20703125,0,0,1.940041334,2.13252381,0.403559006,12:53:25
44445,44445,44445,40.54545455,5.126953125,0,0,1.629692542,1.805347826,0.388435714,12:53:40
44448,44448,44448,46.73076923,6.34765625,0,0,1.56394804,1.801882353,0.356930399,12:53:55
44457,44457,44457,48.92156863,12.20703125,0,0,1.804220979,1.802285714,0.388744909,12:54:10
44463,44463,44461,55.66666667,1.220703125,2,2,2.046811344,2.045125,0.428622455,12:54:25
44469,44469,44469,7.906976744,3.662109375,0,0,1.702474585,1.700666667,0.388701736,12:54:40
44475,44475,44475,55.3968254,15.38085938,0,0,1.604810534,1.602833333,0.388701736,12:54:55
44478,44478,44478,33.52272727,3.662109375,0,0,1.307223315,1.304882353,0.356896429,12:55:10
44487,44487,44487,43.94230769,9.765625,0,0,1.476148824,1.707619048,0.38841416,12:55:25
44493,44493,44490,51.98113208,0.48828125,3,3,1.719003276,2.043933333,0.428214583,12:55:40
44499,44499,44499,45.39215686,1.708984375,0,0,1.990487065,2.222571429,0.388399793,12:55:55
44505,44505,44505,66.5625,17.08984375,0,0,2.000522117,1.998952381,0.403605543,12:56:10
44508,44508,44508,41.16071429,4.39453125,0,0,2.078604806,2.077166667,0.340553058,12:56:25
44517,44517,44517,35.5,9.521484375,0,0,1.910383763,1.908238095,0.403729693,12:56:40
44523,44523,44520,49.28571429,25.87890625,3,3,1.796133275,1.793533333,0.408506003,12:56:55
44529,44529,44529,24.87804878,40.0390625,0,0,1.623163347,1.913714286,0.403465965,12:57:10
44535,44535,44535,67.42424242,12.20703125,0,0,1.652398667,1.917521739,0.388335152,12:57:25
44538,44538,44538,21.97916667,12.45117188,0,0,1.540881754,1.880888889,0.356896429,12:57:40
44547,44547,44547,42.3,4.39453125,0,0,1.447553496,1.446428571,0.388471642,12:57:55
44553,44553,44550,61,21.24023438,3,3,1.439162553,1.4382,0.428275714,12:58:10
44559,44559,44559,35.20833333,23.92578125,0,0,1.50045945,1.499380952,0.388543517,12:58:25
44565,44565,44565,65.625,34.91210938,0,0,1.647479968,1.644428571,0.388543517,12:58:40
44568,44568,44568,41.27906977,31.49414063,0,0,1.561618744,1.558166667,0.356981366,12:58:55
44577,44577,44577,33.87096774,18.5546875,0,0,1.575933135,1.710714286,0.388464456,12:59:10
44583,44583,44580,44.23728814,21.484375,3,3,1.416808503,1.6088,0.428173839,12:59:25
44589,44589,44589,46.44230769,9.765625,0,0,1.482765125,1.61947619,0.38841416,12:59:40
44595,44595,44595,61.69230769,8.056640625,0,0,1.49552539,1.492952381,0.403636573,12:59:55
44598,44598,44598,46.44230769,24.4140625,0,0,1.773431424,1.770611111,0.340452575,12:00:10
44607,44607,44607,38.75,34.42382813,0,0,1.83712568,1.834333333,0.403597786,12:00:25
44613,44613,44610,62.5,9.27734375,3,3,1.833386561,1.8314,0.407811863,12:00:40
44619,44619,44619,47.0754717,15.86914063,0,0,1.925125156,2.223714286,0.403016869,12:00:55
44625,44625,44625,67.35714286,6.591796875,0,0,2.03405388,2.29525,0.38785461,12:01:10
44634,44634,44634,63.0952381,11.23046875,0,0,2.041454693,2.300875,0.403551251,12:01:25
44637,44637,44637,44.48979592,34.66796875,0,0,2.029475717,2.025142857,0.388579465,12:01:40
44643,44643,44640,61.57407407,8.30078125,3,3,2.004042521,1.9992,0.428520414,12:01:55
44649,44649,44649,52.84090909,9.765625,0,0,2.010535796,2.00652381,0.38862261,12:02:10
44655,44655,44655,61,5.859375,0,0,1.996069608,1.994555556,0.428245147,12:02:25
44658,44658,44658,50.76086957,10.00976563,0,0,1.963013028,1.9615,0.319209174,12:02:40
44667,44667,44667,51.82692308,8.30078125,0,0,2.019156255,2.314666667,0.388048118,12:02:55
44673,44673,44670,47.7,12.20703125,3,3,1.923018412,2.336933333,0.427695671,12:03:10
44679,44679,44679,45,38.33007813,0,0,1.68417563,1.978619048,0.388026608,12:03:25
44685,44685,44685,65.20833333,8.7890625,0,0,1.533730989,1.7895,0.403582273,12:03:40
44694,44694,44694,66.91666667,41.015625,0,0,1.452950867,1.447583333,0.38852914,12:03:55
44697,44697,44697,50.97826087,9.033203125,0,0,1.596654066,1.591285714,0.403721932,12:04:10
44703,44703,44700,69.0625,18.31054688,3,3,1.801350542,1.796133333,0.408654392,12:04:25
44709,44709,44709,53.80952381,0.244140625,0,0,2.010054012,2.296190476,0.403597786,12:04:40
44715,44715,44715,70.17241379,11.23046875,0,0,1.992090748,2.328333333,0.408052231,12:04:55
44724,44724,44721,71.11111111,0.9765625,3,3,1.912722968,2.201571429,0.403225806,12:05:10
44727,44727,44727,54.6875,0.732421875,0,0,1.927268853,1.925571429,0.388019438,12:05:25
44733,44733,44730,49.65909091,66.89453125,3,3,1.740081019,1.738133333,0.428153469,12:05:40
44739,44739,44739,46.53846154,0.244140625,0,0,1.886034209,1.884380952,0.388464456,12:05:55
44745,44745,44745,66.73076923,0.9765625,0,0,1.732446543,1.731388889,0.428408225,12:06:10
44754,44754,44754,65.3968254,3.662109375,0,0,1.726627174,1.844541667,0.388572274,12:06:25
44757,44757,44757,33.66666667,37.59765625,0,0,1.543683672,1.67852381,0.388572274,12:06:40
44763,44763,44760,61.54545455,7.568359375,3,3,1.552746028,1.742066667,0.428285905,12:06:55
44769,44769,44769,36.95121951,5.126953125,0,0,1.698589569,1.833333333,0.388148532,12:07:10
44775,44775,44775,69.92424242,33.203125,0,0,1.88065687,1.878944444,0.427817655,12:07:25
44784,44784,44784,61.84615385,67.3828125,0,0,1.875784705,1.872666667,0.387868937,12:07:40
44787,44787,44787,50,9.521484375,0,0,1.909386998,1.905619048,0.403326483,12:07:55
44793,44793,44790,57.28070175,39.30664063,3,3,2.041855335,2.037333333,0.408320668,12:08:10
44799,44799,44799,49.7826087,5.615234375,0,0,2.012758027,2.296952381,0.403729693,12:08:25
44805,44805,44805,65.43859649,0.48828125,0,0,1.944893393,2.278833333,0.408700786,12:08:40
44814,44814,44811,75.5,19.28710938,3,3,1.867818869,2.154047619,0.403636573,12:08:55
44817,44817,44817,52.82051282,19.04296875,0,0,1.810481277,1.808666667,0.388227464,12:09:10
44826,44826,44826,65.78947368,18.06640625,0,0,1.551881987,1.549761905,0.403341976,12:09:25
44829,44829,44829,58.90243902,1.953125,0,0,1.59242035,1.589904762,0.387818796,12:09:40
44835,44835,44835,69.30232558,30.02929688,0,0,1.422016287,1.418777778,0.427715997,12:09:55
44844,44844,44844,75.30612245,9.27734375,0,0,1.647170738,1.644416667,0.388177231,12:10:10
44847,44847,44847,59.60526316,21.484375,0,0,1.688496841,1.685944444,0.379670653,12:10:25
44853,44853,44850,68.7755102,20.26367188,3,3,1.947810502,1.945933333,0.428418422,12:10:40
44859,44859,44859,56.48648649,6.591796875,0,0,1.742351947,1.739714286,0.388615419,12:10:55
44865,44865,44865,74.28571429,6.34765625,0,0,1.782796272,1.779777778,0.428347056,12:11:10
44874,44874,44873,80,6.103515625,1,1,1.812537635,1.809130435,0.388270532,12:11:25
44877,44877,44877,56.5,14.6484375,0,0,1.944180695,1.94152381,0.403341976,12:11:40
44883,44883,44880,65.7,7.080078125,3,3,2.031551905,2.029133333,0.407959748,12:11:55
44889,44889,44889,61.5,4.638671875,0,0,1.934202934,2.22647619,0.403396212,12:12:10
44895,44895,44895,70.36363636,4.8828125,0,0,1.807817695,2.149666667,0.408292882,12:12:25
44904,44904,44901,73.30188679,0.244140625,3,3,1.716514967,2.009333333,0.403621057,12:12:40
44907,44907,44907,46.71428571,29.296875,0,0,1.686447409,1.685333333,0.388601036,12:12:55
44916,44916,44916,67.14285714,3.662109375,0,0,1.665191876,1.664238095,0.403760743,12:13:10
44919,44919,44919,60.73529412,5.126953125,0,0,1.70413217,1.702619048,0.388356696,12:13:25
44925,44925,44925,78.62068966,16.11328125,0,0,1.908842693,1.907222222,0.427919361,12:13:40
44934,44934,44934,74.22413793,21.24023438,0,0,1.83695675,2.009416667,0.387811634,12:13:55
44937,44937,44937,55,11.47460938,0,0,1.958589812,2.189444444,0.427685509,12:14:10
44943,44943,44940,69.33333333,38.0859375,3,3,1.914694989,2.192,0.427695671,12:14:25
44949,44949,44949,60.8974359,2.9296875,0,0,2.021274409,2.218285714,0.388162881,12:14:40
44955,44955,44955,66.2745098,10.25390625,0,0,1.846027022,1.844111111,0.428418422,12:14:55
44964,44964,44961,77.36842105,8.056640625,3,3,1.911312622,1.90947619,0.388694542,12:15:10
44967,44967,44967,58.75,9.033203125,0,0,2.006948933,2.005857143,0.403768506,12:15:25
44976,44976,44976,74.1,2.197265625,0,0,2.167313128,2.460666667,0.388356696,12:15:40
44979,44979,44979,59.625,9.033203125,0,0,2.171232733,2.464428571,0.403365218,12:15:55
44985,44985,44985,74.15254237,0.9765625,0,0,2.110516088,2.4525,0.407811863,12:16:10
44994,44994,44991,71.27118644,1.708984375,3,3,2.082135982,2.375190476,0.403272266,12:16:25
44997,44997,44997,55,7.32421875,0,0,1.918738377,1.917444444,0.40815401,12:16:40
45006,45006,45006,65.37735849,9.033203125,0,0,1.944842614,1.943142857,0.403636573,12:16:55
45009,45009,45009,43.42857143,23.92578125,0,0,1.813427632,1.811285714,0.38862261,12:17:10
45015,45015,45015,75.84745763,8.7890625,0,0,1.89598178,1.893277778,0.428449015,12:17:25
45024,45024,45024,66.2244898,0.244140625,0,0,1.743736622,1.863166667,0.388363878,12:17:40
45027,45027,45027,60.13157895,21.97265625,0,0,1.818654761,1.979333333,0.427939708,12:17:55
45036,45036,45036,71.8627451,4.150390625,0,0,1.886285843,2.024095238,0.387926257,12:18:10
45039,45039,45039,60.65789474,35.40039063,0,0,1.888763943,2.026619048,0.387919091,12:18:25
45045,45045,45045,75,13.42773438,0,0,2.029016625,2.027777778,0.427827823,12:18:40
45054,45054,45051,81.13207547,37.59765625,3,3,2.050742978,2.04952381,0.388119837,12:18:55
45057,45057,45057,57.97619048,20.26367188,0,0,2.015148818,2.014055556,0.42822477,12:19:10
45066,45066,45066,76.12244898,7.32421875,0,0,2.101407771,2.38647619,0.388608227,12:19:25
45069,45069,45069,51.42857143,23.92578125,0,0,2.034347434,2.319428571,0.403799562,12:19:40
45075,45075,45075,69.92537313,13.671875,0,0,2.032773257,2.365555556,0.408496732,12:19:55
45084,45084,45084,53.33333333,9.033203125,0,0,1.79589546,2.043416667,0.403396212,12:20:10
45087,45087,45087,56.25,18.06640625,0,0,1.796161989,1.792611111,0.407830343,12:20:25
45096,45096,45096,62.28070175,9.521484375,0,0,1.814020373,1.810428571,0.403256779,12:20:40
45099,45099,45099,32.34693878,10.98632813,0,0,1.692313465,1.690904762,0.388191582,12:20:55
45108,45108,45108,53.53658537,8.30078125,0,0,1.672160473,1.670142857,0.403698649,12:21:10
45114,45114,45111,60.625,2.685546875,3,3,1.536082129,1.53447619,0.388694542,12:21:25
45117,45117,45117,54.6875,0,0,0,1.591766533,1.924055556,0.428489811,12:21:40
45126,45126,45126,60.69767442,4.150390625,0,0,1.793044899,2.077619048,0.388421345,12:21:55
45129,45129,45129,60,13.18359375,0,0,1.873155391,2.205888889,0.316779163,12:22:10
45135,45135,45135,76.41509434,21.484375,0,0,1.812583946,1.811166667,0.427990584,12:22:25
45144,45144,45141,71.3,0.48828125,3,3,1.81579001,1.814333333,0.387976426,12:22:40
45147,45147,45147,50.13513514,11.71875,0,0,1.820998176,1.819944444,0.427858331,12:22:55
45156,45156,45156,48.42105263,8.7890625,0,0,1.653024308,1.941619048,0.388170055,12:23:10
45159,45159,45159,54.09090909,4.8828125,0,0,1.624405534,1.912952381,0.4036133,12:23:25
45165,45165,45165,73.75,6.34765625,0,0,1.828369927,2.165222222,0.408775037,12:23:40
45174,45174,45171,75,30.2734375,3,3,2.084757605,2.080888889,0.403807326,12:23:55
45177,45177,45177,62.68292683,19.04296875,0,0,2.158914925,2.154277778,0.408589458,12:24:10
45186,45186,45186,72.78846154,2.685546875,0,0,2.154373182,2.148333333,0.403458213,12:24:25
45189,45189,45189,47.16216216,66.65039063,0,0,2.078352301,2.074047619,0.388069631,12:24:40
45198,45198,45198,49.03846154,36.62109375,0,0,1.753532377,1.749714286,0.403349723,12:24:55
45204,45204,45201,77.9245283,24.90234375,3,3,1.73274508,1.728904762,0.388170055,12:25:10
45207,45207,45207,59.16666667,13.671875,0,0,1.628068697,1.962666667,0.428184024,12:25:25
45216,45216,45216,72.64705882,22.21679688,0,0,1.878375154,2.165095238,0.388644187,12:25:40
45219,45219,45219,66.94444444,6.591796875,0,0,2.053614082,2.388222222,0.357159865,12:25:55
45225,45225,45225,70.18867925,20.01953125,0,0,2.027238306,2.022277778,0.382353204,12:26:10
45234,45234,45231,75.47169811,0.732421875,3,3,1.857681769,1.853238095,0.388536328,12:26:25
45237,45237,45237,61.97674419,8.544921875,0,0,1.792356162,1.787222222,0.428061831,12:26:40
45246,45246,45246,69.44444444,24.90234375,0,0,1.774556526,2.066571429,0.388083974,12:26:55
45249,45249,45249,68.08823529,11.23046875,0,0,1.952215022,2.244380952,0.403372966,12:27:10
45258,45258,45258,62.30769231,13.671875,0,0,1.873347148,2.161666667,0.387911926,12:27:25
45264,45264,45264,77.84313725,20.99609375,0,0,1.984711821,2.236791667,0.403272266,12:27:40
45267,45267,45267,60.52631579,4.150390625,0,0,1.917076125,1.91,0.408524546,12:27:55
45276,45276,45276,68.61111111,4.8828125,0,0,1.87876258,1.875,0.403954911,12:28:10
45279,45279,45279,61.25,1.708984375,0,0,1.831414807,1.827066667,0.340576255,12:28:25
45288,45288,45288,59.375,5.126953125,0,0,1.702497329,1.698857143,0.40341171,12:28:40
45294,45294,45294,71.84210526,10.98632813,0,0,1.843944778,2.013333333,0.387997931,12:28:55
45297,45297,45297,65.54054054,11.96289063,0,0,1.774553169,2.002611111,0.427888844,12:29:10
45306,45306,45306,66.53061224,4.150390625,0,0,2.007610899,2.203,0.387825958,12:29:25
45309,45309,45309,59.8,50.53710938,0,0,1.900611723,1.898933333,0.356463878,12:29:40
45318,45318,45318,56.125,3.173828125,0,0,1.831988358,1.830190476,0.388392609,12:29:55
45324,45324,45321,78.33333333,10.98632813,3,3,1.826928275,1.825095238,0.388392609,12:30:10
45327,45327,45327,58.33333333,1.953125,0,0,1.979412995,1.978,0.428683703,12:30:25
45336,45336,45336,77.08333333,18.79882813,0,0,2.139395774,2.432047619,0.388543517,12:30:40
45339,45339,45339,60.64102564,2.197265625,0,0,2.148298921,2.489888889,0.356633381,12:30:55
45348,45348,45348,50.88235294,1.220703125,0,0,2.027096082,2.319,0.388040948,12:31:10
45354,45354,45351,76.81818182,0.48828125,3,3,2.024893982,2.317047619,0.403388463,12:31:25
45357,45357,45357,64.41860465,13.91601563,0,0,2.019101668,2.0165,0.407581007,12:31:40
45366,45366,45366,72.78846154,7.8125,0,0,2.071864758,2.06952381,0.403047809,12:31:55
45369,45369,45369,55.93023256,6.8359375,0,0,2.150124296,2.148055556,0.340197768,12:32:10
45378,45378,45378,68.38235294,23.68164063,0,0,2.115446922,2.113857143,0.403947141,12:32:25
45384,45384,45384,51.66666667,23.4375,0,0,1.818984014,1.889083333,0.388486015,12:32:40
45393,45393,45391,64.65116279,0.244140625,2,2,1.647993082,1.723909091,0.460935699,12:32:55
45396,45396,45396,59.09090909,3.173828125,0,0,1.450978524,1.529761905,0.387969258,12:33:10
45399,45399,45399,64.58333333,0,0,0,1.658276493,1.654333333,0.35664186,12:33:25
45408,45408,45408,44.53125,15.13671875,0,0,1.321594806,1.315380952,0.387661295,12:33:40
45414,45414,45414,65.3125,63.96484375,0,0,1.334718662,1.329388889,0.37959489,12:33:55
45417,45417,45417,59.05405405,10.7421875,0,0,1.313352704,1.308,0.427431611,12:34:10
45426,45426,45426,59.375,22.94921875,0,0,1.575160708,1.854190476,0.388119837,12:34:25
45429,45429,45429,58.625,0.48828125,0,0,1.862630027,2.257066667,0.357176874,12:34:40
45438,45438,45438,60.97222222,23.4375,0,0,1.903371918,2.183333333,0.388442899,12:34:55
45444,45444,45441,72.87037037,0.9765625,3,3,1.977532416,2.076894737,0.403326483,12:35:10
45447,45447,45447,48.4375,6.103515625,0,0,1.818447336,1.814888889,0.407793385,12:35:25
45456,45456,45456,68.86363636,5.126953125,0,0,1.797506966,1.794666667,0.403272266,12:35:40
45459,45459,45459,43.4,22.4609375,0,0,1.581693137,1.579722222,0.339689298,12:35:55
45468,45468,45468,64.16666667,16.6015625,0,0,1.812484238,1.810666667,0.40320258,12:36:10
45474,45474,45471,80.75471698,52.24609375,3,3,1.821860417,1.818190476,0.388162881,12:36:25
45483,45483,45480,71.34146341,21.24023438,3,3,2.063442356,2.348428571,0.461396493,12:36:40
45486,45486,45486,69.36363636,23.92578125,0,0,2.091414117,2.374238095,0.388241819,12:36:55
45489,45489,45489,53.33333333,12.45117188,0,0,2.085243296,2.4175,0.35653166,12:37:10
45498,45498,45498,65,17.08984375,0,0,1.93064101,1.924285714,0.387825958,12:37:25
45504,45504,45501,85.3,26.3671875,3,3,1.907348469,1.901466667,0.427807487,12:37:40
45507,45507,45507,61.04651163,0,0,0,1.936566052,1.931277778,0.427807487,12:37:55
45516,45516,45516,72.88888889,2.44140625,0,0,2.056927162,2.350904762,0.387718553,12:38:10
45519,45519,45519,67.12121212,30.76171875,0,0,2.050372074,2.396555556,0.356387655,12:38:25
45528,45528,45528,43.92857143,6.103515625,0,0,1.683813807,1.98047619,0.388098318,12:38:40
45534,45534,45531,70.87719298,28.80859375,3,3,1.655196604,1.951857143,0.403675368,12:38:55
45543,45543,45540,79.625,8.7890625,3,3,1.666427376,1.665142857,0.443655723,12:39:10
45546,45546,45546,69.81132075,11.71875,0,0,1.856495243,1.853,0.403272266,12:39:25
45549,45549,45549,38.83333333,8.056640625,0,0,1.835168438,1.831111111,0.339766241,12:39:40
45558,45558,45558,24.61538462,23.92578125,0,0,1.44939283,1.445095238,0.403287755,12:39:55
45564,45564,45561,82.74509804,4.638671875,3,3,1.181047373,1.178333333,0.407765671,12:40:10
45573,45573,45570,60.60606061,2.197265625,3,3,1.432823041,1.725047619,0.460926847,12:40:25
45576,45576,45576,69.63636364,5.859375,0,0,1.678034307,1.970904762,0.388148532,12:40:40
45579,45579,45579,59.74358974,0,0,0,1.894915243,2.236722222,0.356853975,12:40:55
45588,45588,45588,60,9.521484375,0,0,1.867440998,1.865190476,0.388112664,12:41:10
45594,45594,45591,72.01923077,38.0859375,3,3,1.911218157,1.908666667,0.427817655,12:41:25
45603,45603,45600,54.25,36.86523438,3,3,1.628795989,1.626619048,0.443229667,12:41:40
